date,commodity,price,news_summary,negative,neutral,positive,sentiment_score,action,greedy_action,prob_hold,prob_buy,prob_sell,entropy,net_worth,reward
2023-03-02T00:00:00.000000,nickel_lme,1.2377812846311047,"Oman signed a mineral exploration agreement with the UK’s Knights Bay to explore for and extract nickel, described as the first deal of its kind with a foreign partner. Initial investment for exploration and evaluation is estimated at $25–$30 million over the first three years, with no near-term output details. | EV Nickel Inc. announces upcoming presentations at PDAC and other events and says it is awaiting assay results from its 2023 W4 drilling later in March. It also discusses clean nickel strategy and a previously released CarLang A Zone maiden resource estimate. No new production or pricing data is provided. | Oman’s Ministry of Energy and Minerals signed a mining concession with Knights Bay for Block 21, giving the UK firm rights to extract high-purity nickel with zero carbon emissions. The project includes exploration and appraisal and plans to process battery minerals (nickel and cobalt) for EV industry demand. | Sky Gold Corp. says the TSX Venture Exchange accepted its 100% acquisition of three nickel-copper-cobalt-platinum group element properties in Ontario. The deal terms include share issuance, cash, and a net smelter/royalty. No production or development timeline is provided, implying limited short-term supply impact for nickel and copper. | Sky Gold Corp. reports that TSX-V has accepted filing for Sky’s 100% acquisition of three nickel-copper-cobalt-PGE properties in northwestern Ontario. The deal terms involve share issuance and cash payments, plus potential additional consideration if a large, viable ore body is identified—no near-term production impact is stated.",0.151587963104248,0.0098516559228301,0.8385603427886963,2.2273234230529866,1,2,0.31488993763923645,0.22805461287498474,0.4570554792881012,0.9637802659027633,1000.0,0.0
2023-03-03T00:00:00.000000,nickel_lme,1.2912668133953906,"London copper was set for a weekly gain as stronger-than-expected China manufacturing and services data boosted demand sentiment, while declining SHFE inventories suggested improving tightness. Markets also weighed a firmer dollar and potential additional U.S. sanctions on China. Aluminium rose slightly; nickel fell on the day. | SMM says bonded zone nickel inventory fell 1,000 mt to 5,600 mt week-on-week as of March 3. Nickel plate stock dropped to 4,130 mt, while briquettes were flat at 1,470 mt due to low stainless steel demand. Spot trading picked up slightly amid lower nickel prices. | The UK Financial Conduct Authority launched an enforcement investigation into the London Metal Exchange’s nickel trading halt decision and its systems and controls around Jan. 1 to March 8, 2022. The regulator appears focused on stopping trade, not on canceling trades. Bank of England reviews also flagged LME Clear shortcomings. | Three Chinese migrant workers filed a human-rights complaint alleging abuse and unsafe conditions at a nickel processing estate in Indonesia, including alleged forced overtime, lack of protective equipment, and withholding passports. The company denied involvement with the IMIP Morowali complex. Allegations could heighten scrutiny and disrupt nickel operations.",0.0244063809514045,0.964122235774994,0.0114714317023754,0.5832228143953994,1,0,0.42500290274620056,0.17630703747272491,0.39869001507759094,0.9432511280525728,1000.0534855287643,0.05348552876432677
2023-03-06T00:00:00.000000,nickel_lme,1.30109068602557,"SMM reports Ni 1.5% ore CIF prices at about $72/wmt, steady week-on-week, with low Philippines shipments. Supply tightness is pushing mines to seek higher ore quotes, but NPI demand looks weak: traders restocked earlier, hedgers may lower prices, and NPI plants may reject higher ore costs. SMM expects further NPI declines. | SMM says Chinese nickel ore inventories fell 172,000 wmt week-on-week to 7.0 million wmt (55,000 mt Ni content) by March 3, citing low recent arrivals and rigid NPI purchasing. It expects inventories to keep trending lower, potentially around 6 million before the end of the Philippines rainy season. | Nickel ore arrivals at Chinese ports totaled 498,000 wmt as of Feb 24, up 27% week-on-week, with shipments landing at several major ports. The ore is mainly for delivery to NPI plants in Shandong, Jiangsu and Liaoning. Overall imports remain low and downstream demand is rigid, limiting stock build-up. | SMM reports pricing pressure on NORNICKEL nickel affecting nickel sulphate spreads and near-zero electrowinning profits. Ternary demand is weak and firms prefer cheaper liquid nickel sulphate, while nickel sulphate supply is tight due to delayed Indonesia raw-material line commissioning and late February restarts. Costs support prices; expected range is 39,000–40,000 yuan/mt this week. | SMM reports nickel sulphate enterprises’ margins fell further as demand rose but new MHP capacity commissioning was delayed. Nickel salt plants faced high-priced raw materials and tighter high-grade nickel matte supply (some matte lines switched to NPI). Lower downstream purchase prices pushed firms toward reduced profits or losses. | The UK FCA has opened an enforcement investigation into the LME’s 2022 suspension of nickel trading, examining conduct and controls around 1 Jan to 8 Mar 2022 after a surge in nickel prices linked to Russia-Ukraine supply concerns. The Bank of England also flagged governance and risk-management shortcomings at LME Clear. | Electric Royalties announced it will acquire a 0.5% gross revenue royalty (with options for additional royalty) on the Kenbridge nickel project in Ontario. The project is described as nickel-copper mineralized, with a preliminary economic assessment using assumed Ni and Cu prices, but no near-term production changes are stated. | The UK FCA has opened an investigation into the LME’s March 2022 suspension of nickel futures, reviewing trading activity from early 2022 until the March 8 halt. The suspension followed a brief nickel surge above $100,000/t. FCA highlights transparency and risk management as LME may adjust market structure. | The UK FCA announced an enforcement investigation into some of the LME’s conduct and controls between Jan. 1, 2022 and the nickel contract suspension on March 8, 2022. The article notes the probe relates to the period of disorderly nickel trading and adds ongoing uncertainty for LME nickel confidence. | EV Nickel Inc. announced it received CAD 500,000 from the Ontario government for its “Clean Nickel” strategy, including R&D on bioleaching and carbon capture to produce lower-carbon nickel from its Shaw Dome project near Timmins. The non-dilutive funding supports innovation for EV battery supply. | Canada Nickel reported assay results from the first 12 holes at its Texmont nickel project, finding near-surface, thick, high-grade mineralization with multiple intervals above 1% nickel and remaining open at depth and to the north. Management highlighted potential near-term, smaller open-pit production, supporting bullish sentiment for nickel supply prospects.",0.0186987183988094,0.962595522403717,0.0187057722359895,0.6136239179010713,1,2,0.3419889509677887,0.24403506517410278,0.4139759838581085,0.9796439520131601,1000.0731332740247,0.019647745260385818
2023-03-07T00:00:00.000000,nickel_lme,1.194119628496997,"Hedge funds are suing the London Metal Exchange over the cancellation of billions of dollars of nickel trades after the exchange suspended nickel in March following a violent price spike. The FCA is investigating possible misconduct, while other lawsuits are ongoing, increasing nickel market uncertainty. | Goldman Sachs Commodities Research said lithium prices are expected to fall further and will move lower alongside cobalt and nickel. The note projects a downtrend over the next nine to 12 months, implying bearish sentiment for nickel prices, though the timing extends beyond the immediate weeks focus. | Copper prices edged higher as the dollar weakened and traders anticipated improving China demand from March. LME three-month copper rose slightly, and Shanghai April copper also increased. Aluminium eased on the day and nickel declined, indicating the bullish impulse was strongest for copper rather than industrial metals broadly. | PT Aneka Tambang reported improved unaudited January 2023 performance for its nickel business. Ferronickel production rose to 2,113 tons (+28% YoY) and sales to 2,013 TNi. Nickel ore production reached 1.06 million wmt (+16% YoY) with sales at 1.08 million wmt (+80% YoY). | LME data shows nickel inventories dropping to a multi-year low around 43,884 mt before a slight rebound, then easing again to 44,628 mt. SHFE inventories also widened but rose 14.72% last week to 2,884 mt, indicating tighter LME visibility while domestic stocks recovered.",0.0965878888964653,0.8891894817352295,0.0142225874587893,0.42012909588816216,0,2,0.3677038848400116,0.2297774702310562,0.4025186598300934,0.9758654526066317,999.752220101439,-0.32091317258573326
2023-03-08T00:00:00.000000,nickel_lme,1.0936978193885363,"FPX Nickel reportedly received funding from the Government of Canada aimed at scaling up production of nickel and cobalt for EV battery supply chains. Additional support for output expansion can shift expectations for nickel availability and demand dynamics, potentially supporting nickel prices over the next few weeks. | Harita Nickel begins a $600m investor roadshow ahead of a public listing, in a broader Indonesian push to retain nickel processing after the 2019 raw nickel export ban. The country’s EV-battery investments and growing nickel export value support nickel demand/supply expectations, with some peripheral copper IPO plans mentioned. | Aurubis is constructing the Bleed Treatment Olen Beerse (BOB) hydrometallurgical facility to recover copper and nickel from electrolytes/“bleed” streams at its recycling sites, boosting recycling capacity. Production is scheduled for late 2024 with full operations in 2025/26, so near-term price impact is limited despite involvement of both metals. | Aurubis is building the Bleed treatment Olen Beerse (BOB) hydrometallurgical plant to process copper electrolysis bleed and recover metals including copper and nickel. The facility targets higher recovery from electrolyte streams, with commissioning planned for 2H 2024 and full operation in 2025/26, supporting supply expectations.",0.9039736390113832,0.0080590536817908,0.0879672318696975,-1.3032130645198665,0,0,0.44152966141700745,0.15707029402256012,0.40139997005462646,0.9267131671931045,999.4509546741136,-0.30126542732534745
2023-03-09T00:00:00.000000,nickel_lme,1.0336630422041166,,0.3591630458831787,0.2166518270969391,0.424185186624527,0.7663460562932357,2,0,0.4208052158355713,0.20967665314674377,0.36951813101768494,0.964555996540213,999.2708503425604,-0.18010433155325245
2023-03-10T00:00:00.000000,nickel_lme,0.9135934878353212,"SMM reported bonded zone nickel inventory fell 500 mt to 5,100 mt as of March 10. Nickel plate stock declined more amid weak downstream demand, reflecting dropping nickel prices. Nickel briquette demand from stainless steel stayed low, leaving briquette inventories broadly flat. Overall, the inventory move aligns with modest expectations. | Canada announced a ban on importing Russian steel and aluminum as part of sanctions over the Ukraine invasion. Reported additional curtailed trade is expected to be small because Russian shipments had already declined and imports faced prior tariffs, though the move may add some supply-chain pressure. Copper and nickel are not addressed. | Canada will ban imports of Russian steel and aluminum under its sanctions against Moscow. Foreign Affairs Minister Joly ties the policy to weakening Russia’s ability to attack Ukraine and possible regime change. Industry sources say Russia’s Canadian aluminum/steel volumes are small and the overall commercial impact is likely muted, limiting price effects.",0.0108712231740355,0.9705045819282532,0.0186241250485181,0.6318191173885573,2,0,0.6186937689781189,0.09934405982494354,0.28196224570274353,0.8041269470080118,999.0307112338228,-0.24013910873759414
2023-03-13T00:00:00.000000,nickel_lme,0.9026780738017941,"Indonesian villagers on Wawonii Island protest nickel mining expansion, alleging threats to land rights and environmental damage. Farmers report land seizures, clashes, detentions, and attacks on or obstruction of mining equipment. Indonesia’s growing nickel processing build-out increases supply risk in the near term, potentially tightening expectations. | Indonesian farmers in Sulawesi are fighting nickel miners over land rights, with reports of detentions, protests, and equipment set on fire. Indonesia’s nickel boom involves expanding mines and processing plants, but ongoing conflict and environmental grievances may disrupt operations. Such near-term supply uncertainty is nickel-price negative.",0.0102243749424815,0.9627384543418884,0.0270371250808239,0.6531009355636389,2,2,0.33491960167884827,0.2050604373216629,0.46001994609832764,0.9543527894385165,999.0197958197892,-0.010915414033547677
2023-03-14T00:00:00.000000,nickel_lme,1.0402122906242504,"Villagers on Indonesia’s Wawonii Island confront nickel miners as a mining boom expands Indonesia’s nickel supply chain for EV batteries. Protest actions, detentions, clashes and burned equipment raise the risk of operational disruptions and contested land, potentially affecting near-term nickel production despite growing processing capacity. | SMM reports nickel prices fluctuating with little change in spot premiums and slack intraday spot trades. NPI volumes were transacted at 1,240 yuan/mtu, but producers cut prices due to high inventories and weak markets. On demand, stainless steel sales controls are relaxed and alloy buying stays on demand, weighing on nickel. | Fathom Nickel increased its land position under the Gochager Lake option agreement by 937 hectares at Mal Lake after the optionor acquired the new disposition. The company also updated Albert Lake exploration status and expects assays later in April-May, but provides no production or reserve changes. | Flying Nickel Mining signed an Impact and Benefit Agreement with Norway House Cree Nation to advance the Minago nickel project in Manitoba. The IBA includes jobs, contracting, board participation, share subscription, and revenue-sharing based on nickel revenues, improving certainty around development. | The Mille Lacs Band of Ojibwe and allies launched the “Water Over Nickel” initiative opposing Minnesota plans for the proposed Tamarack nickel mine by Talon Metals. They cite risks to local water, watersheds, and cultural sites and urge officials to prioritize clean water over nickel mining.",0.4231716692447662,0.5205233097076416,0.0563050471246242,-0.248171926894914,0,0,0.40629658102989197,0.21862398087978363,0.3750794529914856,0.9704475996582668,999.0197958197892,0.0
2023-03-15T00:00:00.000000,nickel_lme,0.929966608885611,"SMM reports Ni 1.5% nickel ore at about $71/wmt CIF, slightly lower WoW. Philippine rainy-season conditions keep nickel ore supply tight. NPI demand from stainless producers has been weaker, pressuring NPI prices and prompting wait-and-see restocking, though limited supply suggests nickel ore may stabilize with occasional drops. | London copper fell as investors reassessed China demand prospects after early 2020s factory data grew more slowly than expected and property investment stayed weak. A steadier U.S. dollar also dampened buying interest. In parallel, LME aluminium and nickel were slightly lower on the same day. | Canada Nickel says its first metallurgical test at the Reid ultramafic nickel project near Crawford in Ontario produced a head grade of 0.35% nickel, 0.10% sulphur, and 6.2% iron, alongside reported high nickel recoveries. The results support improved prospects for future nickel output.",0.0484538786113262,0.9399021863937378,0.0116438921540975,0.5271397236126334,0,0,0.4654391407966614,0.150657519698143,0.38390326499938965,0.9181105759304092,999.0197958197892,0.0
